uid,left,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,sales,salary
506,1,0.37,0.47,2,138,3,1,0,accounting,medium
507,1,0.46,0.45,2,138,3,0,1,IT,low
508,1,0.45,0.54,2,138,3,0,0,technical,medium
509,1,0.45,0.51,2,138,3,0,0,technical,low
510,1,0.37,0.56,2,138,3,0,0,IT,low
511,1,0.38,0.53,2,138,3,0,0,product_mng,low
512,1,0.36,0.56,2,138,3,0,0,accounting,medium
513,1,0.4,0.48,2,138,3,0,0,marketing,medium
514,1,0.39,0.48,2,138,3,0,0,sales,low
515,1,0.44,0.5,2,138,3,0,0,support,medium
516,1,0.41,0.54,2,138,3,0,0,accounting,low
517,1,0.45,0.48,2,138,3,0,0,technical,low
518,1,0.36,0.55,2,138,3,0,0,support,medium
519,1,0.38,0.51,2,138,3,0,0,technical,low
520,1,0.45,0.57,2,138,3,0,0,hr,medium
521,1,0.44,0.46,2,138,3,0,0,technical,low
522,1,0.37,0.49,2,138,3,0,0,technical,low
523,1,0.46,0.54,2,138,3,0,0,product_mng,medium
524,1,0.46,0.49,2,138,3,0,0,support,low
525,1,0.44,0.51,2,138,3,0,0,support,low
526,1,0.45,0.53,2,138,3,0,0,accounting,medium
527,1,0.41,0.47,2,138,3,0,0,sales,low
528,1,0.37,0.47,2,138,3,1,0,accounting,medium
529,1,0.46,0.45,2,138,3,0,1,IT,low
530,1,0.46,0.49,2,138,3,0,0,support,low
531,1,0.44,0.51,2,138,3,0,0,support,low
532,1,0.45,0.53,2,138,3,0,0,accounting,medium
533,1,0.41,0.47,2,138,3,0,0,sales,low
534,1,0.37,0.47,2,138,3,1,0,accounting,medium
535,1,0.37,0.49,2,138,3,0,0,technical,low
536,1,0.46,0.57,2,139,3,0,0,sales,low
537,1,0.42,0.5,2,139,3,0,0,hr,medium
538,1,0.4,0.54,2,139,3,0,0,marketing,low
539,1,0.46,0.57,2,139,3,0,0,sales,low
540,1,0.41,0.48,2,139,3,0,0,technical,low
541,1,0.4,0.51,2,139,3,0,0,support,low
542,1,0.42,0.49,2,139,3,0,0,hr,low
543,1,0.43,0.52,2,139,3,0,0,product_mng,low
544,1,0.44,0.57,2,139,3,0,0,technical,low
545,1,0.44,0.54,2,139,3,0,0,support,medium
546,1,0.39,0.51,2,139,3,0,0,IT,low
547,1,0.38,0.5,2,139,3,0,0,RandD,low
548,1,0.4,0.48,2,139,3,0,0,technical,low
549,1,0.42,0.47,2,139,3,1,0,IT,medium
550,1,0.46,0.57,2,139,3,0,0,sales,low
551,1,0.42,0.5,2,139,3,0,0,hr,medium
552,1,0.4,0.54,2,139,3,0,0,marketing,low
553,1,0.46,0.57,2,139,3,0,0,sales,low
554,1,0.41,0.48,2,139,3,0,0,technical,low
555,1,0.4,0.51,2,139,3,0,0,support,low
556,1,0.42,0.49,2,139,3,0,0,hr,low
557,1,0.46,0.57,2,139,3,0,0,sales,low
558,1,0.42,0.5,2,139,3,0,0,hr,medium
559,1,0.4,0.54,2,139,3,0,0,marketing,low
560,1,0.46,0.57,2,139,3,0,0,sales,low
561,1,0.41,0.48,2,139,3,0,0,technical,low
562,1,0.4,0.51,2,139,3,0,0,support,low
563,1,0.45,0.55,2,140,3,0,0,hr,low
564,1,0.37,0.46,2,140,3,0,0,support,low
565,1,0.45,0.54,2,140,3,0,0,support,low
566,1,0.38,0.57,2,140,3,0,0,support,low
567,1,0.38,0.5,2,140,3,0,0,sales,medium
568,1,0.38,0.57,2,140,3,0,0,sales,low
569,1,0.44,0.51,2,140,3,0,0,hr,medium
570,1,0.38,0.5,2,140,3,0,0,sales,low
571,1,0.44,0.53,2,140,3,0,0,sales,low
572,1,0.42,0.48,2,140,3,0,0,sales,low
573,1,0.43,0.51,2,140,3,0,0,sales,low
574,1,0.37,0.51,2,140,3,0,0,support,medium
575,1,0.45,0.45,2,140,3,0,0,product_mng,low
576,1,0.43,0.45,2,140,3,0,0,sales,low
577,1,0.4,0.49,2,140,3,0,0,sales,medium
578,1,0.4,0.45,2,140,3,0,0,IT,low
579,1,0.46,0.46,2,140,3,0,0,technical,low
580,1,0.37,0.52,2,140,3,0,0,management,medium
581,1,0.38,0.47,2,140,3,1,0,IT,low
582,1,0.36,0.56,2,140,3,0,0,technical,medium
583,1,0.38,0.49,2,140,3,0,0,sales,medium
584,1,0.37,0.53,2,140,3,0,0,management,medium
585,1,0.37,0.55,2,140,3,0,0,technical,low
586,1,0.39,0.45,2,140,3,0,0,sales,medium
587,1,0.38,0.53,2,140,3,0,0,sales,low
588,1,0.45,0.55,2,140,3,0,0,hr,low
589,1,0.37,0.46,2,140,3,0,0,support,low
590,1,0.45,0.54,2,140,3,0,0,support,low
591,1,0.38,0.57,2,140,3,0,0,support,low
592,1,0.38,0.5,2,140,3,0,0,sales,medium
593,1,0.38,0.57,2,140,3,0,0,sales,low
594,1,0.44,0.51,2,140,3,0,0,hr,medium
595,1,0.38,0.5,2,140,3,0,0,sales,low
596,1,0.44,0.53,2,140,3,0,0,sales,low
597,1,0.42,0.48,2,140,3,0,0,sales,low
598,1,0.45,0.55,2,140,3,0,0,hr,low
599,1,0.37,0.46,2,140,3,0,0,support,low
600,1,0.45,0.54,2,140,3,0,0,support,low
601,1,0.38,0.57,2,140,3,0,0,support,low
602,1,0.38,0.5,2,140,3,0,0,sales,medium
603,1,0.38,0.57,2,140,3,0,0,sales,low
604,1,0.44,0.51,2,140,3,0,0,hr,medium
605,1,0.38,0.5,2,140,3,0,0,sales,low
606,1,0.44,0.53,2,140,3,0,0,sales,low
607,1,0.39,0.45,2,140,3,0,0,sales,medium
608,1,0.36,0.55,2,141,3,0,0,hr,medium
609,1,0.37,0.47,2,141,3,0,0,technical,medium
610,1,0.4,0.5,2,141,3,1,0,technical,low
611,1,0.39,0.48,2,141,3,0,0,product_mng,medium
612,1,0.37,0.5,2,141,3,0,0,sales,low
613,1,0.46,0.48,2,141,3,1,0,sales,low
614,1,0.43,0.51,2,141,3,0,0,sales,low
615,1,0.4,0.54,2,141,3,0,0,technical,medium
616,1,0.42,0.46,2,141,3,0,0,marketing,medium
617,1,0.42,0.5,2,141,3,0,0,sales,medium
618,1,0.43,0.52,2,141,3,0,0,technical,medium
619,1,0.42,0.52,2,141,3,1,0,sales,medium
620,1,0.46,0.5,2,141,3,0,0,sales,low
621,1,0.41,0.48,2,141,3,0,0,IT,low
622,1,0.44,0.57,2,141,3,0,0,product_mng,medium
623,1,0.4,0.46,2,141,3,0,0,marketing,low
624,1,0.38,0.51,2,141,3,0,0,sales,low
625,1,0.39,0.53,2,141,3,0,0,sales,medium
626,1,0.44,0.55,2,141,3,0,0,support,low
627,1,0.44,0.56,2,141,3,0,0,sales,low
628,1,0.37,0.52,2,141,3,0,0,sales,low
629,1,0.44,0.52,2,141,3,0,0,management,low
630,1,0.36,0.55,2,141,3,0,0,hr,medium
631,1,0.37,0.47,2,141,3,0,0,technical,medium
632,1,0.4,0.5,2,141,3,1,0,technical,low
633,1,0.39,0.48,2,141,3,0,0,product_mng,medium
634,1,0.37,0.5,2,141,3,0,0,sales,low
635,1,0.46,0.48,2,141,3,1,0,sales,low
636,1,0.43,0.51,2,141,3,0,0,sales,low
637,1,0.4,0.54,2,141,3,0,0,technical,medium
638,1,0.42,0.46,2,141,3,0,0,marketing,medium
639,1,0.36,0.55,2,141,3,0,0,hr,medium
640,1,0.37,0.47,2,141,3,0,0,technical,medium
641,1,0.4,0.5,2,141,3,1,0,technical,low
642,1,0.39,0.48,2,141,3,0,0,product_mng,medium
643,1,0.37,0.5,2,141,3,0,0,sales,low
644,1,0.46,0.48,2,141,3,1,0,sales,low
645,1,0.43,0.51,2,141,3,0,0,sales,low
646,1,0.4,0.54,2,141,3,0,0,technical,medium
647,1,0.44,0.52,2,141,3,0,0,management,low
648,1,0.42,0.53,2,142,3,0,0,sales,low
649,1,0.39,0.56,2,142,3,0,0,accounting,low
650,1,0.39,0.5,2,142,3,0,0,hr,medium
651,1,0.37,0.45,2,142,3,0,0,IT,low
652,1,0.36,0.57,2,142,3,0,0,product_mng,medium
653,1,0.45,0.54,2,142,3,0,0,hr,medium
654,1,0.45,0.46,2,142,3,0,0,product_mng,low
655,1,0.4,0.45,2,142,3,0,0,technical,low
656,1,0.43,0.52,2,142,3,0,0,RandD,low
657,1,0.4,0.48,2,142,3,0,0,marketing,low
658,1,0.39,0.47,2,142,3,0,0,technical,low
659,1,0.45,0.46,2,142,3,0,0,support,medium
660,1,0.41,0.52,2,142,3,0,0,sales,medium
661,1,0.43,0.57,2,142,3,0,0,IT,medium
662,1,0.42,0.53,2,142,3,0,0,sales,low
663,1,0.39,0.57,2,142,3,0,0,accounting,medium
664,1,0.44,0.56,2,142,3,0,0,hr,low
665,1,0.37,0.5,2,142,3,0,0,sales,low
666,1,0.39,0.49,2,142,3,0,0,sales,low
667,1,0.43,0.54,2,142,3,0,0,support,low
668,1,0.4,0.48,2,142,3,0,0,support,low
669,1,0.42,0.53,2,142,3,0,0,sales,low
670,1,0.39,0.56,2,142,3,0,0,accounting,low
671,1,0.39,0.5,2,142,3,0,0,hr,medium
672,1,0.37,0.45,2,142,3,0,0,IT,low
673,1,0.36,0.57,2,142,3,0,0,product_mng,medium
674,1,0.45,0.54,2,142,3,0,0,hr,medium
675,1,0.42,0.53,2,142,3,0,0,sales,low
676,1,0.39,0.56,2,142,3,0,0,accounting,low
677,1,0.39,0.5,2,142,3,0,0,hr,medium
678,1,0.37,0.45,2,142,3,0,0,IT,low
679,1,0.36,0.57,2,142,3,0,0,product_mng,medium
680,1,0.45,0.54,2,142,3,0,0,hr,medium
681,1,0.39,0.49,2,142,3,0,0,sales,low
682,1,0.43,0.54,2,142,3,0,0,support,low
683,1,0.4,0.48,2,142,3,0,0,support,low
684,1,0.38,0.54,2,143,3,0,0,sales,low
685,1,0.42,0.48,2,143,3,0,0,sales,low
686,1,0.37,0.52,2,143,3,0,0,marketing,low
687,1,0.4,0.46,2,143,3,0,0,hr,medium
688,1,0.41,0.56,2,143,3,0,0,technical,medium
689,1,0.4,0.46,2,143,3,0,0,technical,high
690,1,0.44,0.46,2,143,3,0,0,IT,low
691,1,0.42,0.54,2,143,3,1,0,sales,low
692,1,0.44,0.48,2,143,3,0,0,technical,medium
693,1,0.46,0.54,2,143,3,0,0,sales,medium
694,1,0.42,0.56,2,143,3,0,0,support,medium
695,1,0.38,0.47,2,143,3,0,0,technical,low
696,1,0.46,0.53,2,143,3,1,0,technical,low
697,1,0.45,0.56,2,143,3,0,0,product_mng,low
698,1,0.46,0.45,2,143,3,0,0,technical,low
699,1,0.37,0.52,2,143,3,0,0,sales,medium
700,1,0.36,0.51,2,143,3,0,0,technical,low
701,1,0.4,0.52,2,143,3,0,0,sales,medium
702,1,0.41,0.56,2,143,3,0,0,technical,low
703,1,0.42,0.46,2,143,3,0,0,RandD,low
704,1,0.45,0.52,2,143,3,0,0,IT,medium
705,1,0.42,0.54,2,143,3,0,0,product_mng,high
706,1,0.42,0.5,2,143,3,0,0,hr,low
707,1,0.43,0.53,2,143,3,0,0,accounting,medium
708,1,0.43,0.51,2,143,3,0,0,technical,medium
709,1,0.45,0.57,2,143,3,0,0,support,low
710,1,0.4,0.49,2,143,3,0,0,product_mng,medium
711,1,0.36,0.52,2,143,3,0,0,accounting,medium
712,1,0.37,0.53,2,143,3,0,0,support,low
713,1,0.41,0.47,2,143,3,1,0,technical,low
714,1,0.38,0.54,2,143,3,0,0,sales,low
715,1,0.42,0.48,2,143,3,0,0,sales,low
716,1,0.37,0.52,2,143,3,0,0,marketing,low
717,1,0.4,0.46,2,143,3,0,0,hr,medium
718,1,0.41,0.56,2,143,3,0,0,technical,medium
719,1,0.4,0.46,2,143,3,0,0,technical,high
720,1,0.44,0.46,2,143,3,0,0,IT,low
721,1,0.42,0.54,2,143,3,1,0,sales,low
722,1,0.44,0.48,2,143,3,0,0,technical,medium
723,1,0.46,0.54,2,143,3,0,0,sales,medium
724,1,0.42,0.56,2,143,3,0,0,support,medium
725,1,0.38,0.54,2,143,3,0,0,sales,low
726,1,0.42,0.48,2,143,3,0,0,sales,low
727,1,0.37,0.52,2,143,3,0,0,marketing,low
728,1,0.4,0.46,2,143,3,0,0,hr,medium
729,1,0.41,0.56,2,143,3,0,0,technical,medium
730,1,0.4,0.46,2,143,3,0,0,technical,high
731,1,0.44,0.46,2,143,3,0,0,IT,low
732,1,0.42,0.54,2,143,3,1,0,sales,low
733,1,0.44,0.48,2,143,3,0,0,technical,medium
734,1,0.4,0.49,2,143,3,0,0,product_mng,medium
735,1,0.36,0.52,2,143,3,0,0,accounting,medium
736,1,0.37,0.53,2,143,3,0,0,support,low
737,1,0.43,0.47,2,144,3,0,0,hr,medium
738,1,0.38,0.47,2,144,3,0,0,support,low
739,1,0.45,0.48,2,144,3,0,0,marketing,medium
740,1,0.41,0.45,2,144,3,1,0,product_mng,low
741,1,0.39,0.49,2,144,3,0,0,marketing,medium
742,1,0.46,0.54,2,144,3,0,0,sales,low
743,1,0.4,0.51,2,144,3,0,0,accounting,low
744,1,0.43,0.48,2,144,3,0,0,sales,low
745,1,0.4,0.46,2,144,3,0,0,RandD,low
746,1,0.38,0.46,2,144,3,0,0,management,low
747,1,0.45,0.49,2,144,3,0,0,accounting,low
748,1,0.38,0.49,2,144,3,0,0,hr,low
749,1,0.37,0.52,2,144,3,0,0,sales,medium
750,1,0.36,0.57,2,144,3,0,0,technical,low
751,1,0.41,0.51,2,144,3,0,0,RandD,low
752,1,0.36,0.51,2,144,3,0,0,sales,low
753,1,0.4,0.47,2,144,3,1,0,sales,low
754,1,0.38,0.5,2,144,3,0,0,IT,medium
755,1,0.4,0.49,2,144,3,0,0,support,low
756,1,0.4,0.47,2,144,3,0,0,hr,medium
757,1,0.43,0.47,2,144,3,0,0,hr,medium
758,1,0.38,0.47,2,144,3,0,0,support,low
759,1,0.45,0.48,2,144,3,0,0,marketing,medium
760,1,0.41,0.45,2,144,3,1,0,product_mng,low
761,1,0.39,0.49,2,144,3,0,0,marketing,medium
762,1,0.46,0.54,2,144,3,0,0,sales,low
763,1,0.4,0.51,2,144,3,0,0,accounting,low
764,1,0.43,0.47,2,144,3,0,0,hr,medium
765,1,0.38,0.47,2,144,3,0,0,support,low
766,1,0.45,0.48,2,144,3,0,0,marketing,medium
767,1,0.41,0.45,2,144,3,1,0,product_mng,low
768,1,0.39,0.49,2,144,3,0,0,marketing,medium
769,1,0.46,0.54,2,144,3,0,0,sales,low
770,1,0.4,0.49,2,144,3,0,0,support,low
771,1,0.4,0.47,2,144,3,0,0,hr,medium
772,1,0.4,0.51,2,145,3,0,0,hr,low
773,1,0.41,0.48,2,145,3,0,0,accounting,medium
774,1,0.45,0.52,2,145,3,0,0,sales,medium
775,1,0.41,0.54,2,145,3,0,0,support,low
776,1,0.38,0.46,2,145,3,0,0,hr,medium
777,1,0.37,0.54,2,145,3,0,0,RandD,medium
778,1,0.38,0.52,2,145,3,0,0,sales,low
779,1,0.39,0.57,2,145,3,0,0,accounting,medium
780,1,0.44,0.51,2,145,3,0,0,support,low
781,1,0.44,0.56,2,145,3,0,0,support,medium
782,1,0.44,0.49,2,145,3,0,0,sales,low
783,1,0.36,0.49,2,145,3,0,0,technical,medium
784,1,0.38,0.49,2,145,3,0,0,IT,low
785,1,0.43,0.53,2,145,3,0,0,IT,low
786,1,0.38,0.55,2,145,3,0,0,support,low
787,1,0.36,0.48,2,145,3,0,0,hr,low
788,1,0.45,0.45,2,145,3,0,0,sales,medium
789,1,0.42,0.49,2,145,3,0,0,sales,medium
790,1,0.44,0.56,2,145,3,0,0,technical,low
791,1,0.46,0.46,2,145,3,0,0,IT,high
792,1,0.43,0.46,2,145,3,0,0,sales,low
793,1,0.44,0.57,2,145,3,0,0,support,low
794,1,0.46,0.57,2,145,3,0,0,sales,low
795,1,0.45,0.5,2,145,3,0,0,product_mng,medium
796,1,0.42,0.47,2,145,3,0,0,sales,low
797,1,0.41,0.47,2,145,3,0,0,technical,low
798,1,0.44,0.51,2,145,3,0,0,marketing,low
799,1,0.38,0.5,2,145,3,0,0,technical,low
800,1,0.46,0.55,2,145,3,0,0,technical,low
801,1,0.4,0.51,2,145,3,0,0,hr,low
802,1,0.41,0.48,2,145,3,0,0,accounting,medium
803,1,0.45,0.52,2,145,3,0,0,sales,medium
804,1,0.41,0.54,2,145,3,0,0,support,low
805,1,0.38,0.46,2,145,3,0,0,hr,medium
806,1,0.37,0.54,2,145,3,0,0,RandD,medium
807,1,0.38,0.52,2,145,3,0,0,sales,low
808,1,0.39,0.57,2,145,3,0,0,accounting,medium
809,1,0.44,0.51,2,145,3,0,0,support,low
810,1,0.44,0.56,2,145,3,0,0,support,medium
811,1,0.44,0.49,2,145,3,0,0,sales,low
812,1,0.36,0.49,2,145,3,0,0,technical,medium
813,1,0.38,0.49,2,145,3,0,0,IT,low
814,1,0.4,0.51,2,145,3,0,0,hr,low
815,1,0.41,0.48,2,145,3,0,0,accounting,medium
816,1,0.45,0.52,2,145,3,0,0,sales,medium
817,1,0.41,0.54,2,145,3,0,0,support,low
818,1,0.38,0.46,2,145,3,0,0,hr,medium
819,1,0.37,0.54,2,145,3,0,0,RandD,medium
820,1,0.38,0.52,2,145,3,0,0,sales,low
821,1,0.39,0.57,2,145,3,0,0,accounting,medium
822,1,0.44,0.51,2,145,3,0,0,support,low
823,1,0.44,0.56,2,145,3,0,0,support,medium
824,1,0.44,0.49,2,145,3,0,0,sales,low
825,1,0.46,0.55,2,145,3,0,0,technical,low
826,1,0.4,0.47,2,146,3,0,0,sales,medium
827,1,0.43,0.53,2,146,3,0,0,marketing,low
828,1,0.41,0.49,2,146,3,0,0,IT,low
829,1,0.38,0.51,2,146,3,0,0,IT,medium
830,1,0.44,0.48,2,146,3,0,0,support,low
831,1,0.36,0.52,2,146,3,0,0,sales,medium
832,1,0.38,0.53,2,146,3,0,0,support,low
833,1,0.45,0.56,2,146,3,0,0,technical,medium
834,1,0.44,0.51,2,146,3,0,0,marketing,medium
835,1,0.39,0.55,2,146,3,0,0,sales,low
836,1,0.45,0.46,2,146,3,0,0,technical,low
837,1,0.42,0.56,2,146,3,0,0,RandD,low
838,1,0.39,0.49,2,146,3,0,0,sales,medium
839,1,0.4,0.46,2,146,3,0,0,sales,low
840,1,0.43,0.53,2,146,3,0,0,sales,medium
841,1,0.39,0.49,2,146,3,0,0,support,low
842,1,0.43,0.45,2,146,3,0,0,IT,medium
843,1,0.45,0.47,2,146,3,0,0,sales,medium
844,1,0.44,0.53,2,146,3,0,0,marketing,low
845,1,0.43,0.52,2,146,3,0,0,technical,low
846,1,0.38,0.57,2,146,3,0,0,sales,medium
847,1,0.42,0.55,2,146,3,0,0,hr,low
848,1,0.46,0.5,2,146,3,0,0,IT,medium
849,1,0.42,0.48,2,146,3,0,0,hr,high
850,1,0.39,0.53,2,146,3,0,0,sales,low
851,1,0.4,0.47,2,146,3,0,0,sales,medium
852,1,0.43,0.53,2,146,3,0,0,marketing,low
853,1,0.41,0.49,2,146,3,0,0,IT,low
854,1,0.38,0.51,2,146,3,0,0,IT,medium
855,1,0.44,0.48,2,146,3,0,0,support,low
856,1,0.36,0.52,2,146,3,0,0,sales,medium
857,1,0.38,0.53,2,146,3,0,0,support,low
858,1,0.45,0.56,2,146,3,0,0,technical,medium
859,1,0.4,0.47,2,146,3,0,0,sales,medium
860,1,0.43,0.53,2,146,3,0,0,marketing,low
861,1,0.41,0.49,2,146,3,0,0,IT,low
862,1,0.38,0.51,2,146,3,0,0,IT,medium
863,1,0.44,0.48,2,146,3,0,0,support,low
864,1,0.36,0.52,2,146,3,0,0,sales,medium
865,1,0.38,0.53,2,146,3,0,0,support,low
866,1,0.39,0.53,2,146,3,0,0,sales,low
867,1,0.38,0.55,2,147,3,0,0,sales,low
868,1,0.4,0.55,2,147,3,0,0,support,low
869,1,0.43,0.47,2,147,3,0,0,support,low
870,1,0.36,0.52,2,147,3,0,0,sales,medium
871,1,0.39,0.5,2,147,3,0,0,marketing,low
872,1,0.45,0.51,2,147,3,0,0,sales,low
873,1,0.4,0.52,2,147,3,0,0,product_mng,medium
874,1,0.43,0.52,2,147,3,0,0,sales,low
875,1,0.45,0.5,2,147,3,0,0,sales,low
876,1,0.42,0.56,2,147,3,0,0,sales,medium
877,1,0.38,0.46,2,147,3,0,0,support,low
878,1,0.38,0.47,2,147,3,0,0,support,medium
879,1,0.44,0.53,2,147,3,0,0,technical,low
880,1,0.41,0.52,2,147,3,0,0,product_mng,medium
881,1,0.37,0.53,2,147,3,0,0,RandD,low
882,1,0.36,0.5,2,147,3,0,0,technical,medium
883,1,0.45,0.52,2,147,3,0,0,technical,low
884,1,0.43,0.48,2,147,3,0,0,IT,medium
885,1,0.42,0.46,2,147,3,0,0,sales,low
886,1,0.39,0.56,2,147,3,0,0,sales,medium
887,1,0.36,0.49,2,147,3,0,0,marketing,low
888,1,0.41,0.49,2,147,3,0,0,sales,low
889,1,0.46,0.53,2,147,3,0,0,sales,low
890,1,0.43,0.53,2,147,3,0,0,sales,medium
891,1,0.46,0.55,2,147,3,0,0,product_mng,medium
892,1,0.42,0.57,2,147,3,1,0,management,low
893,1,0.37,0.57,2,147,3,0,0,sales,low
894,1,0.38,0.55,2,147,3,0,0,sales,low
895,1,0.4,0.55,2,147,3,0,0,support,low
896,1,0.43,0.47,2,147,3,0,0,support,low
897,1,0.36,0.52,2,147,3,0,0,sales,medium
898,1,0.39,0.5,2,147,3,0,0,marketing,low
899,1,0.45,0.51,2,147,3,0,0,sales,low
900,1,0.4,0.52,2,147,3,0,0,product_mng,medium
901,1,0.43,0.52,2,147,3,0,0,sales,low
902,1,0.45,0.5,2,147,3,0,0,sales,low
903,1,0.38,0.55,2,147,3,0,0,sales,low
904,1,0.4,0.55,2,147,3,0,0,support,low
905,1,0.43,0.47,2,147,3,0,0,support,low
906,1,0.36,0.52,2,147,3,0,0,sales,medium
907,1,0.39,0.5,2,147,3,0,0,marketing,low
908,1,0.45,0.51,2,147,3,0,0,sales,low
909,1,0.4,0.52,2,147,3,0,0,product_mng,medium
910,1,0.43,0.52,2,147,3,0,0,sales,low
911,1,0.36,0.49,2,147,3,0,0,marketing,low
912,1,0.41,0.49,2,147,3,0,0,sales,low
913,1,0.46,0.53,2,147,3,0,0,sales,low
914,1,0.43,0.53,2,147,3,0,0,sales,medium
915,1,0.46,0.55,2,147,3,0,0,product_mng,medium
916,1,0.42,0.57,2,147,3,1,0,management,low
917,1,0.41,0.55,2,148,3,0,0,sales,low
918,1,0.4,0.54,2,148,3,0,0,support,low
919,1,0.44,0.5,2,148,3,0,0,accounting,medium
920,1,0.41,0.48,2,148,3,0,0,sales,low
921,1,0.46,0.49,2,148,3,0,0,sales,low
922,1,0.4,0.56,2,148,3,0,0,support,low
923,1,0.44,0.48,2,148,3,0,0,sales,low
924,1,0.45,0.55,2,148,3,0,0,sales,low
925,1,0.36,0.47,2,148,3,0,0,technical,medium
926,1,0.38,0.55,2,148,3,0,0,support,low
927,1,0.45,0.57,2,148,3,0,0,marketing,high
928,1,0.37,0.47,2,148,3,0,0,hr,low
929,1,0.42,0.55,2,148,3,0,0,sales,low
930,1,0.43,0.53,2,148,3,0,0,sales,medium
931,1,0.38,0.56,2,148,3,0,0,technical,medium
932,1,0.36,0.48,2,148,3,1,0,management,medium
933,1,0.46,0.52,2,148,3,0,0,RandD,low
934,1,0.42,0.48,2,148,3,1,0,RandD,low
935,1,0.39,0.52,2,148,3,1,0,marketing,low
936,1,0.44,0.57,2,148,3,0,0,technical,low
937,1,0.43,0.5,2,148,3,0,0,support,low
938,1,0.37,0.49,2,148,3,0,0,sales,low
939,1,0.4,0.56,2,148,3,0,0,technical,medium
940,1,0.4,0.51,2,148,3,0,0,sales,low
941,1,0.41,0.55,2,148,3,0,0,sales,low
942,1,0.4,0.54,2,148,3,0,0,support,low
943,1,0.44,0.5,2,148,3,0,0,accounting,medium
944,1,0.41,0.48,2,148,3,0,0,sales,low
945,1,0.46,0.49,2,148,3,0,0,sales,low
946,1,0.4,0.56,2,148,3,0,0,support,low
947,1,0.44,0.48,2,148,3,0,0,sales,low
948,1,0.45,0.55,2,148,3,0,0,sales,low
949,1,0.36,0.47,2,148,3,0,0,technical,medium
950,1,0.38,0.55,2,148,3,0,0,support,low
951,1,0.45,0.57,2,148,3,0,0,marketing,high
952,1,0.37,0.47,2,148,3,0,0,hr,low
953,1,0.41,0.55,2,148,3,0,0,sales,low
954,1,0.4,0.54,2,148,3,0,0,support,low
955,1,0.44,0.5,2,148,3,0,0,accounting,medium
956,1,0.41,0.48,2,148,3,0,0,sales,low
957,1,0.46,0.49,2,148,3,0,0,sales,low
958,1,0.4,0.56,2,148,3,0,0,support,low
959,1,0.44,0.48,2,148,3,0,0,sales,low
960,1,0.45,0.55,2,148,3,0,0,sales,low
961,1,0.36,0.47,2,148,3,0,0,technical,medium
962,1,0.38,0.55,2,148,3,0,0,support,low
963,1,0.45,0.57,2,148,3,0,0,marketing,high
964,1,0.37,0.47,2,148,3,0,0,hr,low
965,1,0.43,0.5,2,148,3,0,0,support,low
966,1,0.37,0.49,2,148,3,0,0,sales,low
967,1,0.4,0.56,2,148,3,0,0,technical,medium
968,1,0.45,0.49,2,149,3,0,0,product_mng,high
969,1,0.4,0.56,2,149,3,0,0,accounting,low
970,1,0.44,0.54,2,149,3,0,0,hr,low
971,1,0.37,0.46,2,149,3,0,0,marketing,high
972,1,0.4,0.46,2,149,3,0,0,technical,medium
973,1,0.37,0.54,2,149,3,0,0,support,low
974,1,0.44,0.53,2,149,3,0,0,sales,low
975,1,0.42,0.56,2,149,3,0,0,sales,low
976,1,0.37,0.47,2,149,3,0,0,sales,low
977,1,0.37,0.46,2,149,3,0,0,IT,low
978,1,0.43,0.46,2,149,3,0,0,technical,medium
979,1,0.43,0.47,2,149,3,0,0,sales,medium
980,1,0.44,0.46,2,149,3,0,0,technical,low
981,1,0.37,0.47,2,149,3,0,0,IT,medium
982,1,0.45,0.53,2,149,3,0,0,support,low
983,1,0.4,0.49,2,149,3,0,0,marketing,low
984,1,0.45,0.57,2,149,3,0,0,marketing,low
985,1,0.45,0.48,2,149,3,0,0,support,low
986,1,0.41,0.5,2,149,3,0,0,RandD,low
987,1,0.39,0.54,2,149,3,0,0,sales,low
988,1,0.43,0.48,2,149,3,0,0,support,medium
989,1,0.39,0.54,2,149,3,0,0,RandD,low
990,1,0.45,0.51,2,149,3,0,0,accounting,low
991,1,0.43,0.51,2,149,3,1,0,accounting,medium
992,1,0.44,0.52,2,149,3,0,0,marketing,low
993,1,0.37,0.45,2,149,3,0,0,sales,low
994,1,0.45,0.46,2,149,3,0,0,sales,low
995,1,0.45,0.49,2,149,3,0,0,product_mng,high
996,1,0.4,0.56,2,149,3,0,0,accounting,low
997,1,0.44,0.54,2,149,3,0,0,hr,low
998,1,0.37,0.46,2,149,3,0,0,marketing,high
999,1,0.4,0.46,2,149,3,0,0,technical,medium
1000,1,0.37,0.54,2,149,3,0,0,support,low
1001,1,0.44,0.53,2,149,3,0,0,sales,low
1002,1,0.42,0.56,2,149,3,0,0,sales,low
1003,1,0.37,0.47,2,149,3,0,0,sales,low
1004,1,0.37,0.46,2,149,3,0,0,IT,low
1005,1,0.43,0.46,2,149,3,0,0,technical,medium
1006,1,0.45,0.49,2,149,3,0,0,product_mng,high
1007,1,0.4,0.56,2,149,3,0,0,accounting,low
1008,1,0.44,0.54,2,149,3,0,0,hr,low
1009,1,0.37,0.46,2,149,3,0,0,marketing,high
1010,1,0.4,0.46,2,149,3,0,0,technical,medium
1011,1,0.37,0.54,2,149,3,0,0,support,low
1012,1,0.44,0.53,2,149,3,0,0,sales,low
